comm_insee;NOM_COM;Nb_log_pp_2022;Prop_logvac_pp_2A_010121
54111;Chaligny;1 326;1,4
54112;Chambley-Bussières;320;4,7
54113;Champenoux;635;2,4
54115;Champigneulles;2 553;2,4
54116;Chanteheux;934;1,7
54118;Charency-Vezin;;
54123;Chavigny;751;2,7
54128;Choloy-Ménillot;340;6,8
54129;Cirey-sur-Vezouze;895;14
54135;Colombey-les-Belles;602;9,6
54136;Conflans-en-Jarnisy;962;3,3
54137;Cons-la-Grandville;;
54138;Cosnes-et-Romain;1 319;2,8
54145;Crévic;433;3
54148;Croismare;;
54149;Crusnes;760;5,3
54150;Custines;1 148;1,6
54151;Cutry;460;2,4
54152;Damelevières;1 151;1,8
54154;Deneuvre;270;4,8
54157;Dieulouard;1 971;2,7
54159;Dombasle-sur-Meurthe;3 801;2,2
54162;Domgermain;539;3,3
54165;Dommartemont;284;3,9
54167;Dommartin-lès-Toul;867;3,9
54171;Doncourt-lès-Conflans;467;3,6
54174;Écrouves;1 544;2,5
54175;Einvaux;;
54176;Einville-au-Jard;552;6
54181;Errouville;;
54182;Essey-et-Maizerais;;
54184;Essey-lès-Nancy;3 632;1,6
54186;Eulmont;471;2,3
54188;Faulx;502;2,6
54189;Favières;277;6,9
54194;Fillières;;
54196;Flavigny-sur-Moselle;729;1,8
54205;Foug;1 174;4,9
54215;Frouard;2 624;2,8
54222;Gerbéviller;619;6,6
54227;Giraumont;;
54229;Glonville;;
54232;Gondreville;1 247;2,1
54234;Gorcy;1 189;2,5
54253;Hatrize;333;3,3
54254;Haucourt-Moulaine;1 173;3
54257;Heillecourt;2 040;0,5
54260;Hériménil;;
54261;Herserange;1 834;6,7
54263;Homécourt;3 128;7,5
54265;Houdemont;;
54270;Hussigny-Godbrange;1 751;3,9
54273;Jarny;3 810;6,1
54274;Jarville-la-Malgrange;3 544;2,4
54276;Jeandelaincourt;313;4,5
54279;Jezainville;442;3,4
54280;Jœuf;3 426;6,4
54284;Joudreville;498;5,8
54286;Labry;698;2,9
54295;Landres;418;3,3
54300;Laneuveville-devant-Nancy;2 342;2,6
54304;Laxou;6 067;2,5
54305;Lay-Saint-Christophe;1 074;5
54314;Lexy;1 506;1,1
54318;Liverdun;2 514;2,1
54321;Longlaville;1 002;5,9
54322;Longuyon;2 811;7,7
54323;Longwy;5 845;5,7
54328;Ludres;2 220;1,1
54329;Lunéville;8 635;9
54331;Magnières;;
54332;Maidières;767;4,3
54336;Maizières;;
54338;Malleloy;;
54339;Malzéville;3 466;2,7
54351;Marbache;805;2,7
54352;Maron;;
54353;Mars-la-Tour;424;3,1
54357;Maxéville;2 332;2,8
54362;Mercy-le-Bas;637;3,8
54367;Mexy;1 056;1,8
54371;Moineville;;
54372;Moivrons;;
54373;Moncel-lès-Lunéville;;
54375;Montauville;510;2,9
54378;Montigny-sur-Chiers;259;6,6
54382;Mont-Saint-Martin;2 187;5,8
54383;Mont-sur-Meurthe;481;3,5
54391;Moutiers;746;5,1
54393;Moyen;288;11,1
54395;Nancy;61 791;3,6
54397;Neuves-Maisons;2 800;2,7
54400;Nomeny;546;4,9
54402;Norroy-le-Sec;;
54403;Norroy-lès-Pont-à-Mousson;;
54410;Onville;215;5,1
54415;Pagny-sur-Moselle;1 716;5
54421;Petitmont;228;12,3
54425;Piennes;1 167;7,7
54426;Pierre-la-Treiche;290;9
54428;Pierrepont;426;6,3
54430;Pompey;1 960;2,5
54431;Pont-à-Mousson;6 650;10,2
54432;Pont-Saint-Vincent;1 028;4,2
54437;Pulligny;561;3,7
54451;Réhon;1 864;6,2
54462;Rosières-aux-Salines;1 268;3,9
54472;Saint-Clément;388;4,4
54482;Saint-Max;4 623;1,3
54483;Saint-Nicolas-de-Port;3 352;3,4
54490;Saizerais;623;1,8
54493;Saulnes;1 114;3,1
54495;Saulxures-lès-Nancy;1 573;1,3
54498;Seichamps;;
54504;Serrouville;319;6,3
54509;Sommerviller;;
54513;Tantonville;332;5,1
54514;Tellancourt;;
54518;Thiaucourt-Regniéville;519;13,1
54521;Thil;935;7,2
54526;Tomblaine;3 372;1,7
54528;Toul;6 151;6
54533;Trieux;1 072;3,5
54536;Tucquegnieux;1 227;5,9
54538;Uruffe;;
54540;Val-et-Châtillon;405;17,8
54542;Valleroy;1 152;2,3
54546;Vandières;475;2,5
54547;Vandœuvre-lès-Nancy;11 761;1,8
54548;Vannes-le-Châtel;;
54549;Varangéville;1 767;2,7
54557;Bois-de-Haye;922;1,7
54563;Vézelise;730;8,6
54572;Ville-Houdlémont;;
54575;Villers-la-Montagne;710;2,8
54578;Villers-lès-Nancy;6 898;1,6
54580;Villerupt;4 232;3,8
54586;Viterne;;
55009;Ancemont;;
55010;Ancerville;1 238;3,7
55029;Bar-le-Duc;6 974;13,9
55040;Beausite;159;8,8
55043;Belleville-sur-Meuse;1 331;2,9
55063;Bouligny;1 356;7,7
55078;Brieulles-sur-Meuse;;
55079;Brillon-en-Barrois;311;4,5
55093;Buxières-sous-les-Côtes;220;21,4
55094;Buzy-Darmont;259;5,4
55117;Clermont-en-Argonne;586;7,2
55120;Combles-en-Barrois;;
55122;Commercy;2 262;11,3
55123;Les Hauts-de-Chée;400;12,5
55125;Contrisson;321;6,5
55132;Cousances-les-Forges;805;7,2
55144;Dammarie-sur-Saulx;213;13,6
55145;Damvillers;305;6,2
55150;Demange-Baudignécourt;;
55154;Dieue-sur-Meuse;624;3,2
55158;Dommary-Baroncourt;335;5,4
55165;Doulcon;;
55166;Dugny-sur-Meuse;552;2,4
55167;Dun-sur-Meuse;409;6,1
55169;Écouviez;;
55181;Étain;1 554;6,9
55184;Euville;741;6,6
55186;Fains-Véel;914;3,5
55198;Fresnes-en-Woëvre;333;7,5
55202;Futeau;135;8,1
55215;Gondrecourt-le-Château;513;13,8
55228;Hannonville-sous-les-Côtes;306;12,7
55236;Haudainville;404;4,5
55245;Heudicourt-sous-les-Côtes;155;31,6
55248;Houdelaincourt;172;8,1
55253;Les Islettes;377;7,2
55258;Geville;314;10,2
55272;Laimont;;
55279;Laneuville-sur-Meuse;221;5,9
55288;Lérouville;632;5,5
55291;Ligny-en-Barrois;1 785;12,9
55296;L'Isle-en-Rigault;;
55302;Longeville-en-Barrois;558;4,5
55316;Mangiennes;;
55324;Marville;312;10,3
55338;Milly-sur-Bradon;110;16,4
55346;Montfaucon-d'Argonne;;
55347;Les Monthairons;168;7,1
55348;Montiers-sur-Saulx;261;20,7
55351;Montmédy;949;10,5
55364;Mouzay;382;8,6
55366;Val-d'Ornain;;
55369;Naives-Rosières;;
55372;Nançois-sur-Ornain;;
55398;Pagny-sur-Meuse;428;5,8
55427;Revigny-sur-Ornain;1 125;7,7
55435;Robert-Espagne;;
55447;Rupt-aux-Nonains;;
55461;Saint-Laurent-sur-Othain;224;6,7
55462;Saint-Maurice-sous-les-Côtes;206;10,7
55463;Saint-Mihiel;2 049;18,7
55467;Sampigny;351;6,6
55469;Sassey-sur-Meuse;85;12,9
55476;Savonnières-devant-Bar;257;7
55477;Savonnières-en-Perthois;;
55490;Sivry-sur-Meuse;226;7,5
55492;Sommedieue;381;8,4
55496;Sorcy-Saint-Martin;470;7,7
55500;Spincourt;368;5,4
55501;Stainville;;
55502;Stenay;1 399;14,2
55504;Tannois;;
55505;Thierville-sur-Meuse;1 120;2,8
55516;Tréveray;316;11,1
55517;Seuil-d'Argonne;264;5,7
55519;Tronville-en-Barrois;643;9,8
55520;Troussey;204;6,4
55527;Varennes-en-Argonne;294;7,1
55533;Vaucouleurs;983;13,6
55543;Velaines;433;2,5
55545;Verdun;8 647;6,5
55551;Vigneulles-lès-Hattonchâtel;883;10,6
55553;Vignot;633;5,7
55571;Vilosnes-Haraumont;145;7,6
55573;Void-Vacon;732;3,8
56001;Allaire;1 793;1,6
56002;Ambon;1 461;3,1
56003;Arradon;3 405;0,9
56004;Arzal;1 162;3,4
56005;Arzon;5 864;1,2
56006;Augan;837;6
56007;Auray;7 608;2,4
56008;Baden;3 070;1
56009;Bangor;1 364;1,6
56010;Baud;3 361;5,6
56011;Béganne;1 000;5,5
56012;Beignon;732;4,2
56013;Belz;2 714;2,9
56014;Berné;816;4,7
56015;Berric;969;2,8
56017;Bignan;1 354;3,8
56018;Billiers;815;2
56020;Bohal;378;4
56022;Brandivy;621;3,4
56023;Brech;3 190;2,3
56024;Bréhan;1 098;6,7
56026;Bubry;1 577;7,5
56027;Buléon;273;4,8
56028;Caden;1 038;6,2
56029;Calan;531;2,6
56030;Camoël;750;1,9
56031;Camors;1 693;4
56032;Campénéac;961;4,2
56033;Carentoir;2 008;6,9
56034;Carnac;8 696;2,9
56035;Caro;665;8,7
56036;Caudan;2 928;1,7
56039;La Chapelle-Neuve;522;6,3
56040;Cléguer;1 501;2,7
56041;Cléguérec;1 641;9,6
56042;Colpo;1 007;3,1
56043;Concoret;464;9,5
56044;Cournon;463;7,6
56045;Le Cours;;
56046;Crach;2 237;4,4
56047;Crédin;744;5,5
56048;Le Croisty;508;9,4
56050;La Croix-Helléan;440;4,8
56051;Cruguel;387;6,5
56052;Damgan;4 115;2,7
56053;Elven;2 700;2,9
56054;Erdeven;3 226;1,7
56055;Étel;2 049;2,9
56057;Le Faouët;1 768;8,3
56058;Férel;1 879;1,7
56060;Les Fougerêts;576;5,2
56061;La Gacilly;2 249;7,2
56063;Gestel;1 068;1,2
56066;Gourin;2 560;8,5
56067;Grand-Champ;2 473;2,1
56068;La Grée-Saint-Laurent;;
56069;Groix;2 652;1,4
56070;Guégon;1 415;6,9
56071;Guéhenno;503;5,4
56072;Gueltas;;
56073;Guémené-sur-Scorff;694;11
56074;Guénin;883;4,3
56075;Guer;2 744;6,1
56076;Guern;891;5,5
56077;Le Guerno;495;3
56078;Guidel;6 891;2
56079;Guillac;844;6,4
56080;Guilliers;883;8,6
56081;Guiscriff;1 615;11
56082;Helléan;238;8,4
56083;Hennebont;7 169;2,4
56084;Le Hézo;530;2,6
56086;Île-d'Houat;;
56087;Île-aux-Moines;1 136;2,6
56089;Inguiniel;1 239;6,9
56090;Inzinzac-Lochrist;2 871;2,1
56091;Josselin;1 329;8,4
56092;Kerfourn;420;5,2
56093;Kergrist;405;6,4
56094;Kervignac;2 987;1,8
56096;Landaul;1 107;3,3
56097;Landévant;1 806;3,9
56098;Lanester;9 179;1,2
56099;Langoëlan;363;6,3
56100;Langonnet;1 362;10,9
56101;Languidic;3 704;2,8
56102;Forges de Lanouée;1 305;8,4
56103;Lantillac;193;5,7
56104;Lanvaudan;415;7,2
56105;Lanvénégen;863;9,6
56106;Larmor-Baden;1 058;1,3
56107;Larmor-Plage;5 552;1,5
56108;Larré;503;3,8
56110;Lignol;648;9
56111;Limerzel;910;3,8
56112;Lizio;510;8,2
56113;Locmalo;549;6,7
56114;Locmaria;1 405;0,9
56116;Locmariaquer;1 946;2
56117;Locminé;2 315;5,6
56118;Locmiquélic;2 306;2,1
56119;Locoal-Mendon;1 892;2,8
56120;Locqueltas;791;1,9
56121;Lorient;28 187;2,4
56122;Loyat;994;8,9
56123;Malansac;1 338;6,2
56124;Malestroit;1 418;5,1
56125;Malguénac;939;4,7
56126;Marzan;1 396;2,6
56127;Mauron;1 899;9,7
56128;Melrand;1 240;7,9
56129;Ménéac;1 087;15,5
56130;Merlevenez;1 380;1,4
56131;Meslan;873;5
56133;Missiriac;554;3,2
56134;Mohon;684;9,8
56135;Molac;773;3,8
56136;Monteneuf;454;12,1
56137;Monterblanc;;
56140;Moréac;1 707;5,1
56141;Moustoir-Ac;865;5,5
56143;Muzillac;2 837;1,6
56144;Évellys;1 849;6,5
56145;Néant-sur-Yvel;658;7,6
56146;Neulliac;745;3,5
56147;Nivillac;2 470;2,8
56148;Nostang;757;3,2
56149;Noyal-Muzillac;1 431;2,5
56151;Noyal-Pontivy;1 770;5,4
56152;Le Palais;2 616;2,8
56153;Péaule;1 595;5,3
56154;Peillac;1 102;5,3
56155;Pénestin;3 765;2,1
56156;Persquen;247;10,1
56157;Plaudren;959;3,1
56158;Plescop;2 875;0,9
56159;Pleucadeuc;965;4,2
56160;Pleugriffet;690;6,8
56161;Ploemel;1 844;2,3
56162;Ploemeur;9 825;1,6
56163;Ploërdut;926;9,8
56164;Ploeren;2 998;0,8
56165;Ploërmel;5 205;4,8
56166;Plouay;2 878;2,5
56167;Plougoumelen;1 246;1,5
56168;Plouharnel;1 638;3,3
56169;Plouhinec;3 348;2,5
56170;Plouray;751;9,5
56171;Pluherlin;925;5,8
56172;Plumelec;1 478;6,2
56173;Pluméliau-Bieuzy;2 540;6,3
56174;Plumelin;1 139;3,2
56175;Plumergat;1 847;2,6
56176;Pluneret;2 882;0,8
56177;Pluvigner;3 875;3,1
56178;Pontivy;7 615;5,9
56179;Pont-Scorff;1 666;2
56180;Porcaro;390;6,9
56181;Port-Louis;1 924;2,5
56182;Priziac;715;9,9
56184;Questembert;4 056;2,6
56185;Quéven;3 798;1,3
56186;Quiberon;8 747;3,5
56188;Quistinic;936;4,5
56189;Radenac;560;5,5
56190;Réguiny;977;6,1
56191;Réminiac;278;5
56193;Riantec;3 060;1,5
56194;Rieux;1 431;4,4
56195;La Roche-Bernard;585;5,1
56196;Rochefort-en-Terre;387;6,7
56197;Val d'Oust;1 413;4,2
56198;Rohan;853;4,7
56199;Roudouallec;489;10
56200;Ruffiac;847;7,1
56201;Le Saint;456;6,8
56202;Saint-Abraham;;
56203;Saint-Aignan;463;11
56204;Saint-Allouestre;333;7,8
56205;Saint-Armel;756;1,9
56206;Saint-Avé;4 833;1,4
56207;Saint-Barthélemy;699;6,9
56208;Saint-Brieuc-de-Mauron;217;9,2
56209;Sainte-Brigitte;;
56210;Saint-Caradec-Trégomel;314;7,3
56211;Saint-Congard;492;6,3
56212;Saint-Dolay;1 435;4,7
56213;Saint-Gérand;627;4
56214;Saint-Gildas-de-Rhuys;3 709;1,3
56215;Saint-Gonnery;539;3,3
56216;Saint-Gorgon;223;4,9
56218;Saint-Gravé;470;4,5
56219;Saint-Guyomard;663;4,5
56220;Sainte-Hélène;719;1,5
56221;Saint-Jacut-les-Pins;876;4,1
56222;Saint-Jean-Brévelay;1 264;3,4
56223;Saint-Jean-la-Poterie;796;4,8
56226;Saint-Malo-de-Beignon;240;5,4
56227;Saint-Malo-des-Trois-Fontaines;376;11,4
56228;Saint-Marcel;504;4,8
56229;Saint-Martin-sur-Oust;879;6,4
56230;Saint-Nicolas-du-Tertre;;
56231;Saint-Nolff;1 646;1,2
56232;Saint-Perreux;607;4,8
56233;Saint-Philibert;2 018;1,8
56234;Saint-Pierre-Quiberon;3 847;1,1
56236;Saint-Servant;583;9,3
56237;Saint-Thuriau;888;4,4
56238;Saint-Tugdual;;
56239;Saint-Vincent-sur-Oust;819;3,1
56240;Sarzeau;10 812;1,3
56241;Sauzon;1 263;1,8
56242;Séglien;494;6,5
56243;Séné;4 913;1,2
56244;Sérent;1 633;4,5
56245;Silfiac;309;8,4
56246;Le Sourn;1 007;4
56247;Sulniac;1 646;2,1
56248;Surzur;2 283;1,1
56249;Taupont;1 290;5,9
56250;Théhillac;339;5,6
56251;Theix-Noyalo;3 830;2
56252;Le Tour-du-Parc;1 192;2
56253;Tréal;452;9,1
56254;Trédion;661;2,4
56257;La Trinité-Porhoët;476;9,7
56258;La Trinité-sur-Mer;2 741;3
56259;La Trinité-Surzur;664;2,6
56260;Vannes;29 997;1,6
56262;Bono;1 532;1,4
56263;Sainte-Anne-d'Auray;1 310;2,4
57003;Abreschviller;774;8,7
57006;Achen;457;3,7
57011;Albestroff;;
57012;Algrange;3 174;5,4
57013;Alsting;1 317;3,1
57017;Amanvillers;;
57019;Amnéville;3 952;1,8
57021;Ancy-Dornot;818;1,7
57022;Angevillers;608;3,5
57026;Apach;526;4,4
57028;Argancy;621;3,2
57032;Ars-sur-Moselle;2 045;2,7
57033;Arzviller;251;6,4
57038;Audun-le-Tiche;3 563;6,6
57039;Augny;;
57041;Aumetz;1 176;4,1
57042;Avricourt;360;12,2
57043;Ay-sur-Moselle;739;2,3
57046;Baerenthal;558;2,5
57047;Bambiderstroff;469;2,3
57049;Le Ban-Saint-Martin;1 813;2,5
57052;Barst;257;5,1
57058;Behren-lès-Forbach;2 850;12,8
57060;Bénestroff;;
57061;Béning-lès-Saint-Avold;543;5,3
57067;Bertrange;1 204;1,4
57072;Bettelainville;;
57073;Betting;414;5,1
57074;Bettviller;402;3,7
57076;Beyren-lès-Sierck;233;6,4
57083;Bining;567;4,6
57089;Bitche;2 171;9,7
57091;Bliesbruck;452;3,5
57095;Boucheporn;;
57096;Boulange;1 002;3,4
57097;Boulay-Moselle;2 250;4,3
57099;Bourdonnay;;
57101;Bousbach;539;3
57102;Bousse;1 430;1,6
57104;Boust;;
57106;Bouzonville;1 913;11,6
57110;Brettnach;205;5,4
57113;Brouderdorff;417;3,8
57119;Buhl-Lorraine;566;3,2
57122;Cappel;;
57123;Carling;1 393;4,7
57124;Cattenom;1 226;3,8
57132;Château-Salins;1 153;8
57134;Châtel-Saint-Germain;;
57143;Clouange;1 860;4,1
57144;Cocheren;1 563;3,8
57146;Coin-lès-Cuvry;;
57152;Contz-les-Bains;;
57153;Corny-sur-Moselle;885;1,9
57155;Courcelles-Chaussy;1 256;1,8
57159;Créhange;1 523;1,8
57160;Creutzwald;5 078;4,4
57163;Dabo;1 681;3,5
57165;Dalem;332;4,8
57171;Delme;459;3,5
57176;Diebling;811;2
57177;Dieuze;1 470;9,5
57179;Distroff;783;2,2
57186;Ébersviller;426;4
57192;Enchenberg;609;4,9
57193;Ennery;;
57194;Entrange;565;2,3
57195;Epping;272;4,8
57199;Escherange;316;5,7
57201;Etting;350;4
57202;Etzling;570;1,9
57203;Évrange;;
57205;Falck;1 197;3,4
57206;Fameck;4 468;2,1
57207;Farébersviller;2 099;3,7
57208;Farschviller;681;3,8
57209;Faulquemont;2 212;5,2
57210;Fénétrange;386;15,8
57213;Filstroff;427;4
57215;Flastroff;;
57218;Fleury;;
57221;Florange;4 678;3,1
57222;Folkling;687;2,6
57224;Folschviller;1 795;3,4
57226;Fontoy;1 497;4,1
57227;Forbach;9 139;3,8
57232;Francaltroff;349;8
57235;Freistroff;485;3,9
57240;Freyming-Merlebach;5 953;5,2
57242;Gandrange;1 151;1,9
57250;Goetzenbruck;828;6
57253;Gondrexange;244;4,9
57254;Gorze;445;4
57260;Grosbliederstroff;1 770;1,7
57261;Gros-Réderching;589;3,6
57262;Grostenquin;313;8,3
57267;Le Val-de-Guéblange;432;6,3
57269;Guénange;2 719;1,5
57270;Val-de-Bride;287;7,7
57271;Guenviller;330;4,2
57275;Guessling-Hémering;456;7,7
57282;Hagen;204;7,8
57283;Hagondange;3 652;2,5
57286;Halstroff;143;11,9
57287;Basse-Ham;1 051;1,1
57288;Ham-sous-Varsberg;1 222;4,3
57289;Hambach;1 338;4
57296;Hargarten-aux-Mines;559;5,2
57303;Hauconcourt;280;6,8
57306;Hayange;6 861;3,7
57311;Hellimer;;
57316;Henriville;;
57321;Hesse;287;5,2
57322;Hestroff;221;5,9
57323;Hettange-Grande;3 804;3
57325;Hilsprich;508;3,7
57330;Holving;886;4,3
57332;Hombourg-Haut;3 129;10,4
57334;Hommert;;
57336;L'Hôpital;2 494;3,2
57339;Hultehouse;217;5,5
57340;Hundling;639;2,3
57343;Illange;830;1,3
57344;Imling;335;3,3
57346;Insming;303;11,2
57348;Ippling;;
57350;Jouy-aux-Arches;665;1,8
57355;Kalhausen;393;4,8
57356;Kanfen;525;2,5
57357;Kappelkinger;;
57358;Kédange-sur-Canner;504;3,8
57360;Kerbach;564;2,8
57361;Kerling-lès-Sierck;;
57365;Kirschnaumen;;
57368;Knutange;1 691;5,3
57370;Kœnigsmacker;1 044;2,8
57372;Kuntzig;;
57376;Lambach;265;6
57382;Langatte;;
57390;Lemberg;756;6
57396;Lessy;;
57398;Leyviller;233;5,2
57407;Lixheim;295;7,5
57409;Lixing-lès-Saint-Avold;;
57412;Longeville-lès-Metz;2 265;1,3
57413;Longeville-lès-Saint-Avold;1 711;4
57414;Lorquin;561;10,3
57418;Loudrefing;;
57419;Loupershouse;417;3,1
57425;Luppy;;
57426;Luttange;;
57427;Lutzelbourg;345;12,8
57428;Macheren;1 108;2,5
57433;Maizières-lès-Metz;4 229;1,3
57434;Maizières-lès-Vic;;
57437;Malling;;
57438;Malroy;195;5,6
57439;Manderen-Ritzing;274;4,7
57441;Manom;1 469;2,7
57443;Marange-Silvange;2 321;2,2
57447;Marly;3 939;0,9
57456;Meisenthal;382;3,1
57460;Merten;748;2,9
57463;Metz;52 092;3,4
57464;Metzeresche;;
57465;Metzervisse;901;2,4
57469;Mittersheim;757;5,2
57474;Mondelange;2 689;3,6
57475;Mondorff;296;6,1
57476;Monneren;;
57477;Montbronn;820;5,6
57480;Montigny-lès-Metz;9 127;2,9
57481;Montois-la-Montagne;1 244;3,1
57482;Ogy-Montoy-Flanville;789;1,6
57483;Morhange;1 614;12
57484;Morsbach;1 327;2,6
57487;Moulins-lès-Metz;2 317;2,2
57488;Moussey;281;5,3
57490;Moyenvic;;
57491;Moyeuvre-Grande;3 742;4,5
57492;Moyeuvre-Petite;234;5,1
57498;Neufchef;1 256;1,5
57499;Neufgrange;670;2,7
57505;Niderviller;551;3,1
57508;Nilvange;2 409;4,9
57510;Noisseville;;
57511;Norroy-le-Veneur;484;3,7
57514;Nousseviller-Saint-Nabor;529;2,6
57515;Novéant-sur-Moselle;809;2,2
57521;Œting;1 244;1,7
57529;Ottange;1 429;4,6
57531;Oudrenne;341;7
57533;Pange;;
57534;Peltre;;
57535;Petit-Réderching;700;4
57537;Petite-Rosselle;2 737;3,5
57540;Phalsbourg;2 093;4,6
57541;Philippsbourg;;
57542;Piblange;350;3,4
57543;Pierrevillers;678;4
57545;Plappeville;882;2,3
57547;Pommérieux;;
57549;Pontpierre;340;4,1
57550;Porcelette;1 169;3,3
57556;Puttelange-aux-Lacs;1 675;3,8
57557;Puttelange-lès-Thionville;455;3,3
57560;Racrange;276;4
57561;Rahling;365;6
57562;Ranguevaux;377;3,2
57564;Réchicourt-le-Château;332;13,6
57565;Rédange;549;6,2
57566;Réding;1 079;2,6
57568;Rémelfing;686;3,2
57571;Rémering-lès-Puttelange;641;2,7
57572;Rémilly;991;4,5
57576;Rettel;385;6
57582;Richemont;989;3,9
57588;Rodemack;553;5,8
57589;Rohrbach-lès-Bitche;1 100;3,7
57591;Rombas;4 103;3,4
57593;Roncourt;;
57596;Rosbruck;362;5,8
57597;Rosselange;1 104;4,6
57598;Rouhling;969;1,2
57600;Roussy-le-Village;674;2,5
57602;Rurange-lès-Thionville;927;1,3
57603;Russange;672;5,2
57604;Rustroff;313;6,7
57606;Saint-Avold;7 133;4,5
57615;Saint-Jean-Rohrbach;476;6,9
57616;Saint-Julien-lès-Metz;1 647;3
57618;Saint-Louis;318;3,5
57619;Saint-Louis-lès-Bitche;292;17,1
57620;Sainte-Marie-aux-Chênes;1 907;2,9
57622;Saint-Privat-la-Montagne;729;1,8
57623;Saint-Quirin;396;6,6
57628;Sarralbe;2 283;5,2
57629;Sarraltroff;;
57630;Sarrebourg;6 309;5,3
57631;Sarreguemines;9 880;5
57633;Sarreinsming;628;3
57634;Saulny;;
57638;Schœneck;1 231;2,1
57639;Schorbach;275;5,5
57642;Scy-Chazelles;1 171;2
57644;Seingbouse;831;3,1
57647;Serémange-Erzange;1 789;3,7
57650;Sierck-les-Bains;1 043;8,6
57651;Siersthal;294;6,1
57655;Solgne;450;2,4
57658;Soucht;599;5,8
57659;Spicheren;1 624;2,9
57660;Stiring-Wendel;4 611;3,4
57663;Talange;2 969;2
57665;Tenteling;469;2,3
57666;Terville;2 835;2,9
57667;Téterchen;368;3,8
57668;Teting-sur-Nied;579;3,1
57669;Théding;1 049;6,7
57672;Thionville;18 472;4
57678;Tressange;1 009;1,4
57679;Tritteling-Redlach;230;5,2
57680;Troisfontaines;703;3,3
57683;Uckange;2 207;3,9
57690;Valmont;1 274;3,6
57696;Varsberg;483;5,6
57700;Vaudreching;;
57701;Vaux;;
57706;Vergaville;285;6,7
57708;Verny;;
57711;Vibersviller;;
57712;Vic-sur-Seille;626;10,5
57716;Vigy;631;2,5
57724;Vitry-sur-Orne;1 139;2,9
57731;Volmerange-les-Mines;1 056;4,5
57732;Volmunster;387;5,9
57733;Volstroff;820;1,7
57740;Waldwisse;378;4,5
57741;Walschbronn;272;8,8
57742;Walscheid;835;4,4
57745;Wiesviller;455;4,2
57746;Willerwald;696;2,9
57748;Wittring;;
57751;Woippy;3 419;4,6
57752;Woustviller;1 114;1,9
57757;Yutz;7 377;2,8
57760;Zetting;;
57762;Zimming;;
57764;Zoufftgen;588;2,2
57765;Diesen;491;2,6
58002;Alligny-Cosne;629;6,7
58003;Alligny-en-Morvan;577;2,9
58004;Alluy;321;8,1
58006;Anlezy;185;10,3
58007;Annay;;
58010;Arleuf;687;9,2
58012;Arquian;460;11,5
58017;Aunay-en-Bazois;308;10,7
58024;Bazolles;277;9,7
58030;Biches;276;9,4
58031;Billy-Chevannes;214;8,4
58032;Billy-sur-Oisy;320;10,9
58033;Bitry;;
58035;Bona;232;16,4
58036;Bouhy;434;7,8
58037;Brassy;612;5,7
58039;Brèves;234;9
58040;Brinay;129;10,1
58044;La Celle-sur-Loire;508;6,3
58046;Cercy-la-Tour;1 111;10,9
58047;Cervon;539;7,6
58051;Challuy;716;6,1
58053;Champlemy;311;11,3
58055;Champvert;458;8,7
58057;Chantenay-Saint-Imbert;676;7
58058;La Chapelle-Saint-André;353;7,9
58059;La Charité-sur-Loire;2 889;10,6
58060;Charrin;;
58062;Château-Chinon (Ville);991;14,2
58063;Château-Chinon (Campagne);448;7,4
58064;Châteauneuf-Val-de-Bargis;511;11,9
58065;Châtillon-en-Bazois;718;12,1
58067;Chaulgnes;810;7,3
58072;Chevenon;310;4,8
58074;Chiddes;317;6
58077;Ciez;342;11,7
58079;Clamecy;2 187;16,1
58081;Colméry;344;5,5
58082;Corancy;379;5,5
58083;Corbigny;1 115;13,7
58085;Corvol-l'Orgueilleux;522;10,5
58086;Cosne-Cours-sur-Loire;5 912;9,6
58087;Cossaye;455;9,7
58088;Coulanges-lès-Nevers;1 698;2,7
58089;Couloutre;;
58092;Crux-la-Ville;418;11,5
58094;Dampierre-sous-Bouhy;462;8,9
58095;Decize;2 969;9,6
58102;Donzy;1 093;10,5
58103;Dornecy;399;12,8
58104;Dornes;750;5,9
58106;Dun-les-Places;;
58109;Entrains-sur-Nohain;589;11,5
58112;La Fermeté;;
58117;Fourchambault;2 059;7
58118;Fours;458;10,9
58120;Gâcogne;;
58121;Garchizy;1 639;5
58122;Garchy;364;7,1
58126;Gimouille;253;29,6
58127;Giry;;
58128;Glux-en-Glenne;;
58129;Gouloux;;
58131;Guérigny;1 246;8,7
58132;Guipy;;
58134;Imphy;1 675;6,3
58138;Langeron;205;9,3
58140;Larochemillay;278;5
58142;Limanton;255;9
58144;Livry;476;8,6
58145;Lormes;1 119;12,7
58146;Lucenay-lès-Aix;610;12,1
58147;Lurcy-le-Bourg;;
58148;Luthenay-Uxeloup;308;5,8
58149;Luzy;1 193;8
58151;La Machine;2 134;8,9
58152;Magny-Cours;719;12,4
58155;La Marche;373;5,6
58157;Marigny-l'Église;392;6,9
58160;Marzy;1 786;2,7
58164;Mesves-sur-Loire;454;4,8
58166;Mhère;354;6,8
58168;Millay;306;9,2
58171;Montapas;248;17,3
58176;Montigny-aux-Amognes;;
58177;Montigny-en-Morvan;361;5,8
58179;Montreuillon;321;8,1
58180;Montsauche-les-Settons;632;7,4
58182;Moulins-Engilbert;1 019;12
58185;Moux-en-Morvan;636;6,8
58187;Myennes;364;5,5
58189;Narcy;339;10,6
